CompanyCode,EPS,ROA,Dbequrt,LOGTA,year
1196,0.5367,9.0216,110.3798,21.74350778,2012
1196,0.6185,10.4581,55.0385,21.55590335,2013
1196,0.6079,11.666,39.9472,21.56015963,2014
1196,0.6393,11.8789,33.4639,21.61671804,2015
1196,0.6277,10.7523,40.6616,21.72244428,2016
1196,0.8012,12.3374,38.4012,21.84460713,2017
1196,0.9703,13.5593,31.3815,21.9260083,2018
1198,0.27,7.3797,74.552,20.85662081,2009
1198,0.32,11.0369,40.3722,21.37558517,2010
1198,0.66,17.1606,34.7204,21.57484891,2011
1198,1.01,21.1202,34.7101,21.81320865,2012
1198,0.24,4.3424,46.2918,21.88017583,2013
1198,0.16,2.7678,45.1638,21.89272686,2014
1198,0.09,1.6034,47.545,21.92023397,2015
1198,0.03,0.5329,45.8257,21.90865812,2016
1198,0.01,0.286,39.2253,21.86556699,2017
1198,0.18,3.2475,36.1797,21.88475913,2018
1199,0.023,1.0041,135.0185,21.41784829,2009
1199,0.047,1.3589,226.176,21.80348523,2010
1199,0.049,1.2183,312.9449,22.05091435,2011
1199,0.075,1.607,354.8281,22.18391707,2012
1199,0.081,2.2645,296.6316,22.09199828,2013
1199,0.065,2.1846,290.8439,22.11427043,2014
1199,0.077,1.5247,164.7633,22.16840559,2015
1199,0.105,1.6463,77.2547,22.37950191,2016
1199,0.185,2.7396,58.3357,22.25681172,2017
1199,-0.396,-6.1027,92.3774,22.25320825,2018
1200,0.24,5.3824,86.3074,21.05911833,2009
1200,0.41,7.6823,88.8493,21.18623459,2010
1200,0.53,8.8701,74.3466,21.26867986,2011
1200,0.46,7.1283,74.8468,21.35604653,2012
1200,0.89,13.8633,33.5334,21.26073208,2013
1200,1.44,21.1104,28.6344,21.46424786,2014
1200,0.85,20.5566,23.2805,21.65944543,2015
1200,1.11,18.6364,15.8704,22.19291429,2016
1200,1,17.31,26.9676,22.46084613,2017
1200,0.67,12.4967,21.6766,22.56591062,2018
1201,0.37,5.3346,176.982,21.77634324,2009
1201,0.282,3.6102,184.0586,21.86416672,2010
1201,-0.5084,-6.6625,199.9545,21.72396804,2011
1201,0.0549,0.7506,211.0153,21.78311564,2012
1201,-0.2296,-3.1375,226.7534,21.72520693,2013
1201,0.0588,0.8449,205.5006,21.68466451,2014
1201,0.0364,0.5451,190.0416,21.64071436,2015
1201,-0.4726,-8.2024,180.278,21.37289051,2016
1201,-0.2283,-4.9079,177.2376,21.22494733,2017
1201,0.0544,1.2522,172.0145,21.24026134,2018
1202,-0.6,-11.5895,1324.0893,20.8520234,2009
1202,-0.29,-5.636,290.1227,21.15683437,2010
1202,0.33,5.3333,357.6822,20.9427125,2011
1202,0.18,2.9415,211.6391,21.03269246,2012
1202,0.32,3.0741,310.6248,21.40865836,2013
1202,0.2878,2.1296,160.5499,22.10503173,2014
1202,0.31,2.7725,176.5987,22.2671826,2015
1202,0.15,0.4668,128.4132,22.37126375,2016
1202,-0.25,-2.1312,156.7806,22.39935069,2017
1202,0.0913,0.4494,269.3856,22.75607379,2018
1204,-0.16,-2.9865,49.0831,20.84080786,2009
1204,0.03,0.4783,61.9931,20.93126877,2010
1204,0.03,0.5159,57.942,20.91410227,2011
1204,-0.57,-10.7815,69.2523,20.80702748,2012
1204,0.01,0.1518,19.4557,21.09693107,2013
1204,0.07,3.0316,9.4404,21.86519893,2014
1204,0.04,1.066,6.664,21.85234613,2015
1204,0.06,1.5954,9.7291,21.8985596,2016
1204,0.05,1.4154,11.0077,21.92689748,2017
1204,0.09,2.4116,13.5039,21.97882721,2018
1205,-2.4239,-48.7895,370.4034,21.32261426,2009
1205,0.0741,2.0273,347.9619,21.35920577,2010
1205,0.022,0.9752,467.5134,21.61415176,2011
1205,-0.786,-14.0109,6404.1444,21.61029089,2012
1205,0.017,0.622,168.4181,21.78028297,2013
1205,-0.3912,-9.1115,265.1804,21.79002161,2014
1205,0.027,0.8508,186.7547,21.58006231,2015
1205,0.0125,0.6157,23.8381,21.59477501,2016
1205,0.0105,0.554,20.3976,21.56826986,2017
1205,-0.3854,-15.2458,23.7649,21.40284826,2018
1206,0.34,6.8546,241.9133,23.81181978,2009
1206,0.31,6.8821,229.6353,24.07152317,2010
1206,0.23,4.5674,244.9585,24.28737151,2011
1206,0.37,5.71,258.8626,24.56184895,2012
1206,0.16,1.8556,344.2826,24.7936464,2013
1206,0.17,1.7709,261.9189,24.98381998,2014
1206,0.14,1.3028,263.9145,25.21265967,2015
1206,0.66,5.8286,281.1114,25.43793255,2016
1206,0.39,2.8375,284.6292,25.54812628,2017
1206,0.29,2.037,313.7631,25.66398744,2018
1208,0.455,8.7274,139.3757,22.82538795,2009
1208,0.472,8.3247,157.5101,22.98867538,2010
1208,0.366,5.8172,157.8217,23.03880148,2011
1208,0.113,1.9319,171.6643,23.05343044,2012
1208,0.159,2.4137,181.2386,23.0881901,2013
1208,0.113,1.6259,187.8406,23.10237383,2014
1208,0.071,1.0592,158.718,23.10243251,2015
1208,0.148,2.1771,148.6418,23.10584569,2016
1208,0.366,5.4647,129.772,23.02964382,2017
1208,0.285,4.4407,126.872,23.06259887,2018
1209,0.14,2.6497,150.5213,20.42715212,2009
1209,0.16,3.2695,128.746,20.41601946,2010
1209,0.14,2.7684,127.3447,20.48483641,2011
1209,0.21,3.7357,123.6989,20.55502551,2012
1209,0.187,2.4172,189.9768,20.85206406,2013
1209,0.14,1.8507,156.3632,20.76866326,2014
1209,0.63,10.3536,45.036,20.37559312,2015
1209,1.36,13.3064,247.1093,21.55211431,2016
1209,1.365,10.1409,13.9312,21.56915327,2017
1209,1.2,8.9709,12.2041,21.65229586,2018
1210,0.0583,2.1176,25.6424,20.97733924,2009
1210,0.0355,1.4129,22.6299,20.97060869,2010
1210,0.0314,1.2656,18.507,20.95166743,2011
1210,-0.109,-4.6261,14.8656,20.86644162,2012
1210,0.0416,1.8621,10.4576,20.84828506,2013
1210,-0.033,-1.4204,23.3949,20.94319519,2014
1210,-0.6654,-34.1015,12.0183,20.43684577,2015
1210,0.0871,5.6484,11.4202,20.53275956,2016
1210,0.0246,1.5515,5.3953,20.49480244,2017
1210,-0.3361,-24.374,5.4605,20.23773202,2018
1211,-0.44,-11.7738,248.6924,20.42929875,2009
1211,0.03,0.8558,261.6055,20.49338188,2010
1211,-0.1893,-4.9059,407.1069,20.62142593,2011
1211,0.03,0.5669,538.6558,20.89055518,2012
1211,0.02,0.3748,816.9784,21.32293893,2013
1211,-0.66,-7.2618,4539.3725,21.49597002,2014
1211,0.09,0.6508,3869.137,21.71193989,2015
1211,0.28,1.7794,3434.1038,22.25929128,2016
1211,0.19,1.117,2550.9901,22.27396956,2017
1211,0.06,0.3139,2633.4999,22.37771207,2018
1212,0.008,0.0885,34.3258,21.84864027,2009
1212,0.282,3.0149,50.8863,22.00743819,2010
1212,0.0062,0.076,62.9542,22.08556943,2011
1212,0.0215,0.2384,85.1276,22.21729353,2012
1212,0.0175,0.1771,96.2956,22.27731332,2013
1212,0.02,0.2101,67.5408,22.12174454,2014
1212,0.01,0.1151,67.2954,22.12105696,2015
1212,0.02,0.2059,40.629,21.95002829,2016
1212,0.02,0.2733,30.7943,21.88028506,2017
1212,0.2101,3.2317,13.4575,21.7763464,2018
1213,2.7,33.9752,35.741,22.07900811,2009
1213,2.54,26.855,20.0626,22.2573718,2010
1213,2.25,20.6567,18.1883,22.37174712,2011
1213,1.79,13.8885,13.9132,22.677381,2012
1213,0.48,6.1941,16.6603,22.74565628,2013
1213,0.18,2.2215,20.0012,22.78625087,2014
1213,0.17,1.9633,24.7705,22.83333523,2015
1213,0.48,5.2082,26.1167,22.89964168,2016
1213,0.27,2.5746,27.6331,23.00497573,2017
1213,0.38,3.2982,25.6816,23.03063115,2018
1215,0.181,3.1807,87.6555,21.33881469,2009
1215,0.33,4.8381,96.3789,21.43316116,2010
1215,0.09,1.0934,113.4543,21.53754346,2011
1215,0.07,0.83,127.4747,21.61063527,2012
1215,0.12,1.4203,131.3658,21.64795274,2013
1215,0.13,1.4231,118.7047,21.62107142,2014
1215,0.22,2.758,66.8079,21.83686299,2015
1215,0.26,2.8993,80.1727,21.95049343,2016
1215,0.17,1.6747,93.2223,22.04226611,2017
1215,0.11,0.9375,83.5732,22.00484503,2018
1216,0.5,5.9796,24.0556,23.45089949,2009
1216,0.42,5.7081,21.3311,23.66516186,2010
1216,0.53,6.3157,26.1606,23.76319749,2011
1216,0.36,3.2309,57.559,24.05044409,2012
1216,0.41,3.1629,60.6637,24.10524423,2013
1216,0.47,3.2544,65.5726,24.18002501,2014
1216,0.21,2.0173,39.1232,24.27257224,2015
1216,0.14,3.4704,28.9246,24.47712478,2016
1216,0.17,3.8779,34.7558,24.55278777,2017
1216,0.15,3.0964,31.4994,24.68024947,2018
1217,0.0589,2.2247,85.8082,22.46733663,2009
1217,0.0351,1.0761,74.6185,22.42999563,2010
1217,0.0049,0.188,88.2084,22.49336632,2011
1217,-0.7634,-27.7111,164.9786,22.18884766,2012
1217,0.0599,3.0941,118.3223,22.07091056,2013
1217,0.0443,2.3667,115.8095,22.07840947,2014
1217,0.0624,3.1208,121.9129,22.16848615,2015
1217,0.0857,4.0864,117.6604,22.22792326,2016
1217,0.0678,2.948,116.0356,22.27544603,2017
1217,0.0763,3.1468,111.0356,22.30729682,2018
1219,0.095,3.1116,88.4908,20.81142674,2009
1219,0.0589,2.3746,108.356,20.94740053,2010
1219,0.0309,1.5407,137.3641,21.10181717,2011
1219,0.049,2.1149,145.9842,21.1739819,2012
1219,0.0806,2.9352,82.4285,21.39295169,2013
1219,0.0645,2.3637,103.8631,21.55256262,2014
1219,0.01,0.1787,76.9998,21.69387743,2015
1219,0.007,0.0701,77.5124,21.6981375,2016
1219,0.0089,0.2699,87.2555,21.75580125,2017
1219,-0.2009,-4.0917,103.9977,21.76542856,2018
1220,0.44,7.3084,1022.2564,22.70231299,2009
1220,0.441,4.8175,923.8706,23.1336116,2010
1220,0.23,1.6016,1233.6945,23.59311612,2011
1220,0.25,1.6653,1269.1238,23.79403774,2012
1220,0.26,1.4971,1383.9396,24.03011338,2013
1220,0.21,0.8398,1411.5413,24.15135282,2014
1220,0.11,0.43,1514.3842,24.27175914,2015
1220,0.09,0.3043,1795.7235,24.47336639,2016
1220,0.11,0.2699,1748.8136,24.49360774,2017
1220,0.16,0.5092,1886.9889,24.61260019,2018
1221,0.32,3.8889,881.3059,22.68164851,2009
1221,0.3,2.6241,946.4907,22.97857109,2010
1221,0.38,2.7003,810.7681,23.07898054,2011
1221,0.14,0.802,764.0934,23.09864453,2012
1221,-0.44,-2.4828,1252.4565,23.26853041,2013
1221,0.02,0.3373,1310.5747,23.32589802,2014
1221,-0.77,-5.3455,674.4632,23.41782177,2015
1221,-0.49,-3.2055,956.5102,23.44545371,2016
1221,0.21,0.9233,795.6756,23.41930244,2017
1221,-0.41,-2.5762,1002.8432,23.35681378,2018
1222,0.5269,6.9852,70.895,21.4639461,2009
1222,0.34,6.2119,69.5134,21.52892147,2010
1222,0.24,4.4774,68.7285,21.56086893,2011
1222,0.08,1.3058,58.1483,21.51856422,2012
1222,0.07,1.1788,67.6281,21.56730801,2013
1222,0.2,3.2999,62.0147,21.57075391,2014
1222,0.13,5.8889,57.9497,21.52789987,2015
1222,0.22,8.3204,97.779,21.93853163,2016
1222,0.12,6.0193,29.7258,22.41961488,2017
1222,0.05,2.6194,16.9624,22.34639023,2018
1223,0.4,2.1429,294.8336,22.8829142,2009
1223,0.14,1.4573,169.6007,22.98191771,2010
1223,0.098,0.9454,177.9218,23.03646035,2011
1223,0.0371,-0.4405,134.1706,22.82705161,2012
1223,0.0117,0.2389,130.8194,22.81209628,2013
1223,-0.6047,-7.3738,147.605,22.7014944,2014
1223,0.0213,0.5743,146.2718,22.70566155,2015
1223,-0.2389,-4.6629,55.1014,22.69935099,2016
1223,0.022,0.5197,49.0885,22.66012665,2017
1223,0.1151,2.9188,37.1669,22.62072874,2018
1225,-0.65,-8.3602,103.2,21.70836658,2009
1225,0.03,1.0728,118.3163,21.81526829,2010
1225,0.02,0.406,110.954,21.79174571,2011
1225,-0.65,-10.1958,149.098,21.73141433,2012
1225,0.06,0.6375,150.9273,21.75748276,2013
1225,0.19,2.568,162.696,21.8742894,2014
1225,0.6059,8.215,35.7408,21.6912836,2015
1225,0.3875,10.1073,34.6121,21.78515849,2016
1225,0.4691,10.3539,52.1392,21.98427835,2017
1225,0.4957,9.5406,46.7544,22.04863571,2018
1226,0.2582,1.8802,189.2526,21.99884284,2009
1226,0.3682,1.9564,215.9776,22.13633712,2010
1226,0.2707,0.4325,224.5302,22.17321139,2011
1226,1.1122,6.3153,188.3849,22.25311643,2012
1226,0.4734,2.2911,171.9134,22.24977823,2013
1226,-0.6879,-4.6723,160.05,22.2712074,2014
1226,-2.0734,-16.8486,243.2939,22.1036523,2015
1226,1.2613,10.8335,139.398,22.04408702,2016
1226,4.3613,35.7981,47.4153,22.19205721,2017
1226,2.406,23.9429,17.9493,22.25236689,2018
1227,0.37,4.5269,120.4615,22.6472364,2009
1227,0.74,7.9996,116.7685,22.81008886,2010
1227,0.19,1.6174,191.9517,23.14202292,2011
1227,0.054,0.3583,243.0818,23.29599376,2012
1227,0.1,0.5593,271.6564,23.37806259,2013
1227,-0.886,-4.9929,364.1064,23.38503325,2014
1227,0.06,0.3215,199.7813,23.45105912,2015
1227,0.05,0.8726,194.8618,23.4575723,2016
1227,0.48,7.9999,131.2859,23.41595954,2017
1227,0.43,7.7837,114.8142,23.49551372,2018
1228,0.03,0.0754,70.4744,21.47284074,2009
1228,0.03,0.3674,62.6404,21.43191178,2010
1228,0.07,1.3886,61.1174,21.41563119,2011
1228,0.02,0.1027,59.4716,21.3773151,2012
1228,0.03,0.7719,54.4099,21.33248089,2013
1228,0.07,1.4933,51.9863,21.31471186,2014
1228,0.08,1.8245,39.526,21.23172068,2015
1228,0.08,1.8121,40.2593,21.23736886,2016
1228,0.07,1.508,49.4538,21.29603426,2017
1228,0.07,2.2844,50.8832,21.2885719,2018
1229,0.6732,13.8103,29.5956,20.81490035,2009
1229,0.8375,15.4441,18.4991,20.89759752,2010
1229,0.7086,11.7903,14.4552,20.97894061,2011
1229,0.4667,7.9189,14.8946,21.03511885,2012
1229,0.3282,5.6275,11.6736,21.02700706,2013
1229,0.292,4.8885,20.8784,21.12147764,2014
1229,0.2736,4.6685,19.8882,21.1437497,2015
1229,0.5703,21.621,36.1049,23.13630615,2016
1229,0.5113,11.4326,51.8532,23.37249723,2017
1229,0.6746,11.3257,71.087,23.71742362,2018
1231,0.4,5.4684,112.3045,21.43207118,2009
1231,0.26,3.5562,89.2235,21.38666324,2010
1231,0.03,0.4354,123.5573,21.53728909,2011
1231,0.06,0.8486,112.4667,21.44103412,2012
1231,0.05,0.7654,61.4329,21.55290159,2013
1231,0.01,0.0359,67.1458,21.58884344,2014
1231,-0.44,-6.3785,104.9608,21.66996075,2015
1231,0.04,0.4133,80.5254,21.55307007,2016
1231,0.05,0.8138,73.4011,21.52735634,2017
1231,0.03,0.4007,69.4701,21.502963,2018
1232,0.222,2.619,243.933,23.43521456,2009
1232,0.291,5.447,455.5862,23.62514295,2010
1232,0.085,1.5857,525.4342,23.76581228,2011
1232,0.126,2.0227,506.1651,23.80388327,2012
1232,0.099,1.576,485.441,23.81096916,2013
1232,0.26,4.3145,417.1856,23.82075528,2014
1232,0.5421,12.2245,229.1002,24.49382634,2015
1232,0.4279,7.0064,185.3227,24.40085315,2016
1232,0.41,6.9411,164.3069,24.44357142,2017
1232,0.3933,6.2164,208.5146,24.55086191,2018
1233,-0.25,-7.0504,111.1302,21.10602784,2009
1233,0.08,1.9807,100.769,21.11586231,2010
1233,0.12,3.4969,89.1312,21.1212053,2011
1233,0.06,1.8503,90.5102,21.15972176,2012
1233,0.02,0.8314,32.131,21.43567621,2013
1233,-0.15,-4.1315,44.0632,21.4729295,2014
1233,0.02,0.4038,70.8756,21.63371821,2015
1233,-0.37,-9.424,73.415,21.48761154,2016
1233,0.0249,0.6973,60.136,21.42341365,2017
1233,0.0169,0.5313,50.1627,21.36828669,2018
1235,0.3578,5.831,194.6057,22.9539217,2009
1235,0.5196,3.0598,256.516,23.21076478,2010
1235,0.24,1.4417,291.3026,23.34903604,2011
1235,0.27,1.1585,507.5062,23.82453741,2012
1235,0.39,1.9776,508.0833,23.90885113,2013
1235,0.54,1.7221,707.8602,24.23415565,2014
1235,0.26,0.5373,921.2737,24.53419255,2015
1235,0.23,0.4945,1236.2214,24.88437917,2016
1235,0.16,0.5906,1325.2463,25.09021709,2017
1235,0.28,0.5556,1342.2031,25.16436428,2018
1237,0.13,0.6205,215.0788,21.17702388,2009
1237,0.1,1.2236,159.5991,21.00849943,2010
1237,0.14,2.0915,183.3548,21.13887258,2011
1237,0.07,3.3938,142.877,21.01519752,2012
1237,0.08,3.2088,238.9637,21.27782862,2013
1237,-0.48,-4.5731,436.5148,21.44201102,2014
1237,0.09,0.0909,198.1355,21.48997804,2015
1237,-0.35,-3.2737,248.7792,21.52162139,2016
1237,0.09,0.9261,94.7732,21.7680642,2017
1237,-0.59,-8.479,49.3716,21.34730338,2018
1239,0.06,1.0518,112.8549,21.19294929,2009
1239,0.09,1.3714,100.3424,21.16736058,2010
1239,0.06,0.6981,154.3161,21.44264849,2011
1239,-0.2,-2.4931,174.7801,21.44566081,2012
1239,0.06,0.4396,196.4243,21.53697937,2013
1239,-0.02,-0.1766,205.6837,21.57300573,2014
1239,0.035,0.9174,78.9055,21.93094802,2015
1239,-0.15,-1.6733,65.9868,21.82343298,2016
1239,0.05,0.5812,61.1617,21.80606795,2017
1239,-0.47,-8.9123,58.3215,21.61778473,2018
1240,0.2708,4.0853,206.4384,22.97451199,2009
1240,0.3399,5.179,258.4914,23.19779816,2010
1240,0.256,4.0793,228.6345,23.14875541,2011
1240,0.3081,4.315,190.7701,23.09780008,2012
1240,0.3128,4.4714,206.9136,23.20198236,2013
1240,0.0371,0.7466,295.2201,23.37867562,2014
1240,-0.5031,-4.2225,358.4252,23.33831571,2015
1240,0.0706,0.6865,111.3974,23.37655766,2016
1240,0.1734,2.5319,88.7026,23.3155305,2017
1240,0.1593,3.2643,74.4031,23.29124687,2018
1242,0.29,4.4525,258.2425,21.49098844,2009
1242,0.2913,5.137,267.9801,21.70768436,2010
1242,0.3507,5.0936,258.0554,21.88313505,2011
1242,0.365,4.3695,262.8887,22.09104189,2012
1242,0.4366,4.5673,239.816,22.16244636,2013
1242,0.4325,4.2573,196.0195,22.34927697,2014
1242,0.2557,2.3961,175.4115,22.33822044,2015
1242,0.1994,2.3493,181.7371,22.41485684,2016
1242,0.2178,2.4449,170.369,22.43622021,2017
1242,0.3549,5.03,202.2778,22.83872213,2018
1243,0.0371,0.4632,31.9306,22.12932809,2009
1243,0.0241,0.1874,42.0379,21.91948813,2010
1243,0.0346,0.0825,62.4217,21.87989738,2011
1243,0.0311,1.0735,57.3588,21.89956107,2012
1243,0.0225,0.283,71.2658,21.90007051,2013
1243,0.0487,-0.8808,84.1433,22.13643755,2014
1243,-0.3249,-5.7146,82.8728,22.1015857,2015
1243,0.05,-0.1843,63.7961,21.91014908,2016
1243,-0.26,-5.5021,50.9371,21.71861139,2017
1243,0.0395,0.3014,47.4749,21.65207903,2018
1244,0.0795,0.4545,539.2903,22.17104435,2009
1244,0.07,0.2933,535.9065,22.22250009,2010
1244,-0.4499,-3.4371,1670.7379,21.85402813,2011
1244,0.0677,-0.2361,925.359,21.8104909,2012
1244,0.4588,4.3759,607.9645,21.74099276,2013
1244,0.06,0.5317,442.6004,21.42529466,2014
1244,-0.17,-2.5342,459.4832,21.30590352,2015
1244,0.07,0.8791,427.7295,21.26206379,2016
1244,0.36,5.2279,305.2698,21.31804297,2017
1244,0.72,10.3224,179.0145,21.29285349,2018
1245,0.08,1.8855,112.4676,21.29556604,2009
1245,0.02,0.1684,177.6065,21.55449979,2010
1245,0.45,5.7451,177.5037,21.72984904,2011
1245,0.69,8.7478,138.9344,21.75868269,2012
1245,0.82,10.559,95.9743,21.72943231,2013
1245,0.43,5.6044,85.9778,22.01951259,2014
1245,0.1671,4.0855,85.2283,22.0545568,2015
1245,0.0337,1.3511,85.509,22.04043353,2016
1245,0.1084,1.9182,139.8596,22.34179433,2017
1245,0.119,1.6052,188.7195,22.54988054,2018
1246,0.482,10.0383,163.4058,21.13176275,2009
1246,0.744,17.8421,122.3876,21.81096936,2010
1246,0.343,10.9068,94.8164,22.0827315,2011
1246,0.626,16.0102,50.195,22.26172598,2012
1246,0.68,13.8367,64.2773,22.52460328,2013
1246,1.453,22.6424,35.6517,22.80597994,2014
1246,0.15,7.3474,23.7402,22.53647643,2015
1246,0.14,7.7551,21.8733,22.59344544,2016
1246,0.17,9.0602,22.6511,22.6494967,2017
1246,0.18,8.6981,22.0979,22.7028516,2018
1248,0.05,1.0915,83.7721,21.47908409,2009
1248,0.12,2.6,72.8974,21.44402738,2010
1248,0.08,1.8928,105.5594,21.63673432,2011
1248,0.02,0.6276,96.1997,21.59892463,2012
1248,-0.11,-1.6821,62.5991,21.9208734,2013
1248,0.02,1.0461,69.4156,21.97055065,2014
1248,0.02,0.9801,50.5708,22.32454645,2015
1248,0.11,4.0731,46.1847,22.32394909,2016
1248,0.09,3.5444,64.6491,22.49591667,2017
1248,-0.71,-23.6138,91.8119,22.21921098,2018
1249,0.5641,7.5204,149.8075,22.94352128,2009
1249,0.5558,6.2695,197.2448,23.26349817,2010
1249,0.51,6.1047,157.0744,23.65985549,2011
1249,0.2751,4.6836,178.5453,23.8679493,2012
1249,0.143,2.8884,201.6535,24.08917075,2013
1249,0.3137,5.057,231.9083,24.3512339,2014
1249,0.0476,0.5859,259.0267,24.43368314,2015
1249,0.0394,0.3434,272.4258,24.49217269,2016
1249,0.1255,1.1095,256.7612,24.52560265,2017
1249,0.2797,3.4815,204.8137,24.60150497,2018
1250,0.046,1.9739,96.6167,20.75915297,2009
1250,0.1714,6.6328,99.5151,20.90531765,2010
1250,0.0417,1.5404,91.2214,20.90404192,2011
1250,0.0368,1.3603,103.477,20.98478434,2012
1250,0.3611,11.5624,72.7314,21.03659543,2013
1250,0.0038,0.2415,81.2622,21.07297361,2014
1250,0.0062,0.3442,94.756,21.13111226,2015
1250,0.0139,0.492,26.5383,21.24047602,2016
1250,0.0172,0.5722,26.8751,21.24355254,2017
1250,0.0367,0.9758,34.0293,21.31253845,2018
1251,0.69,10.8343,70.1856,21.35826144,2009
1251,0.8087,12.4993,62.981,21.37134639,2010
1251,0.4217,5.7411,96.5842,21.51540814,2011
1251,0.4857,6.1983,101.0984,21.53665781,2012
1251,0.5098,6.1712,82.1674,21.49879543,2013
1251,0.4861,6.0711,77.321,21.52488312,2014
1251,0.4327,3.6419,215.4058,22.09975356,2015
1251,0.7196,3.1364,153.1244,23.57358399,2016
1251,0.7734,3.8618,125.6307,23.54745006,2017
1251,0.8755,5.3003,102.559,23.54608289,2018
1252,0.11,2.4461,320.5035,20.88541204,2009
1252,0.15,3.7702,443.3459,21.27837285,2010
1252,0.69,10.9432,353.2405,21.55656695,2011
1252,0.24,3.6203,329.5899,21.64490947,2012
1252,-0.32,-2.99,452.749,21.74572288,2013
1252,0.07,0.565,324.5611,22.03892212,2014
1252,-1.05,-8.8966,480.6316,21.91081255,2015
1252,0.1,0.2512,120.136,22.21197742,2016
1252,0.07,0.6,113.2162,22.19371961,2017
1252,-0.88,-7.2884,115.5606,22.04553673,2018
1253,0.27,5.085,113.3646,21.88340214,2009
1253,0.09,1.4268,124.6287,21.93228103,2010
1253,0.12,2.2393,172.6666,22.15137828,2011
1253,0.36,4.9366,202.136,22.38942599,2012
1253,0.15,1.7306,199.876,22.42565177,2013
1253,0.09,0.9261,214.2157,22.44538135,2014
1253,0.19,1.7986,168.4077,22.76851224,2015
1253,0.27,2.2738,353.3189,23.35554825,2016
1253,1.08,4.959,287.0759,23.64740504,2017
1253,1.28,4.5374,285.2986,23.80229556,2018
1254,0.48,6.2681,110.802,21.51182105,2009
1254,0.73,7.4153,132.0878,21.70365898,2010
1254,0.6,7.5601,136.4962,21.87494775,2011
1254,0.33,5.8269,70.0338,22.13209524,2012
1254,0.36,5.4714,69.2306,22.19978992,2013
1254,0.3,6.6605,59.7333,22.21474482,2014
1254,0.26,7.5548,68.6675,22.34242669,2015
1254,0.31,8.6616,73.9225,22.45326339,2016
1254,0.28,6.8273,90.3976,22.59456634,2017
1254,0.26,6.0516,80.6169,22.61078495,2018
1255,0.29,1.4895,287.4002,21.75953303,2009
1255,0.43,2.1057,305.5478,21.87825076,2010
1255,0.74,3.8046,258.8749,21.8852663,2011
1255,0.99,4.9734,237.2999,21.97321843,2012
1255,0.7,2.9355,207.0306,21.94112871,2013
1255,0.73,3.2364,174.4973,21.90343128,2014
1255,-0.95,-7.9258,183.0649,21.72157351,2015
1255,0.1,0.7172,116.3457,21.46139235,2016
1255,0.22,1.8192,103.2247,21.43560195,2017
1255,0.67,10.6083,78.0962,21.44217713,2018
1258,1.1471,6.493,211.698,23.43519342,2009
1258,1.3508,8.5748,238.4913,23.61091307,2010
1258,0.96,6.5157,262.4172,23.81387252,2011
1258,1.23,5.4829,286.7936,24.1247601,2012
1258,1.4444,4.2878,314.3497,24.31389306,2013
1258,1.11,3.4628,214.8891,24.64230282,2014
1258,0.91,2.594,224.7723,24.88268877,2015
1258,0.92,2.3281,279.7014,25.05475387,2016
1258,0.93,1.805,376.1638,25.31036136,2017
1258,0.7,1.2996,358.17,25.42329106,2018
1259,0.602,5.9808,115.7844,22.37167267,2009
1259,0.756,6.7328,117.7643,22.50188478,2010
1259,0.98,7.2841,80.8238,22.83117112,2011
1259,0.36,2.8622,114.627,23.0811997,2012
1259,0.36,4.1361,163.9901,23.36032736,2013
1259,0.35,3.5303,128.6123,23.57387428,2014
1259,0.01,0.6926,159.1017,23.67684327,2015
1259,-0.1,0.3098,188.2863,23.75621068,2016
1259,0.01,1.0924,204.7022,23.79764378,2017
1259,-0.51,-1.0898,234.0913,23.80763363,2018
1260,0.472,4.0972,205.882,21.79911569,2009
1260,0.47,3.3701,185.9495,22.37688675,2010
1260,0.36,4.0786,183.7469,22.70904434,2011
1260,0.23,3.8574,227.5289,22.88364188,2012
1260,0.01,1.3336,299.597,23.04753401,2013
1260,-0.54,-2.69,387.0811,23.06400744,2014
1260,0.05,1.4357,427.1044,23.12305033,2015
1260,0.05,1.3978,450.1289,23.13122082,2016
1260,0.06,1.5157,293.3729,22.98511445,2017
1260,0.08,2.1009,263.6969,22.93844737,2018
1261,0.53,9.9356,61.137,23.41187475,2009
1261,0.54,8.126,92.1417,23.64582441,2010
1261,0.47,5.7448,123.0948,23.85900906,2011
1261,0.5,5.0384,114.8306,23.96717932,2012
1261,0.28,2.0118,129.4433,24.05971873,2013
1261,0.3,1.9427,134.817,24.15145332,2014
1261,0.3,1.941,129.6736,24.15914901,2015
1261,0.44,2.9861,115.0411,24.18955996,2016
1261,0.42,2.7927,123.5581,24.25216737,2017
1261,0.5,3.2909,113.1585,24.21920928,2018
1263,0.66,15.9567,41.9685,22.43680448,2009
1263,0.98,19.2592,39.0745,22.59493722,2010
1263,1.07,18.6827,35.5859,22.70032878,2011
1263,1.1,17.6966,36.7028,22.82729131,2012
1263,1.18,17.0663,36.916,22.95306596,2013
1263,1.24,16.772,38.5647,23.08770224,2014
1263,1.68,17.0279,60.4262,23.39685233,2015
1263,0.83,13.6986,73.0995,23.60016461,2016
1263,0.84,13.0883,70.3748,23.69373431,2017
1263,0.87,13.5356,70.6372,23.78960113,2018
1265,-0.13,-2.4923,124.4405,21.29168678,2009
1265,0.44,6.1508,162.4574,21.60771656,2010
1265,-0.94,-14.2104,207.5288,21.31264199,2011
